product_id,cost_price,current_price,customer_rating,discount,sales_volume,profit_margin,price_ratio,price_adjustment
201,203.5631761225728,229.0,4.152014562859939,22.874396618563075,298285.00000000023,32.09022213553625,3.333666249221974,23.282477660313177
202,92.47344695561236,115.43109035296862,3.693595677615248,4.624920576538277,65287.95,12.012359202346945,9.747833347100638,15.373938381019071
203,245.22652022968447,301.0,1.3823985262497165,1.1809500254756522,519476.75,20.004550297508995,3.124273454392253,43.52867994032959
204,271.8398208034568,306.67,2.0424517503261064,28.39341922265909,29652.349999999995,60.96045249721753,1.540831844917632,34.43297810922547
205,1890.7129591750588,2200.8537052699885,1.793321882740464,36.775326665917,89218.90999999999,60.045911327179375,9.193879269398684,292.4432556227846
206,217.8544017454264,249.0,3.4128635133266263,16.95273752964696,1001.75,45.29463528349748,3.838115220365888,29.345818483427383
207,274.71459157800024,322.0,2.196181462086087,29.300615255234508,99336.8,17.067156415567382,7.445562514740065,38.6192772592322
208,257.5654862418305,301.0,1.4287570627640114,48.992038972553146,25936.85,31.18884147020657,6.582038820461404,30.95486984160598
209,186.94489106239948,229.0,1.6754453400443428,41.85619474563781,311105.1,56.91971658686512,6.96541283255246,28.050692131879977
210,238.7930962609298,286.67,3.8520625122180254,22.79274175344404,556502.1999999988,35.244982168743604,6.837292647922023,32.16694518906348
211,258.011586511247,301.0,4.946000125714296,35.97048179266765,81549.1,48.3848903706844,9.755811836129814,36.05265448523545
212,274.91945366133154,322.0,3.859659696990653,33.49632200335317,238592.35,57.40640064276605,5.572047644965979,33.92918750384239
213,261.2954833179492,301.0,2.242065154093059,41.406671701717165,264854.9500000008,13.356755154439512,8.492432386787366,31.11211732126732
1,375.1814457226623,419.0,1.1616590429518183,39.62574261148084,33551152.650382183,22.99191884638316,9.428734662018424,60.9700658077924
3,345.9190984702921,419.0,2.4834440698207847,38.6576627086415,3554398.0,29.609560182914944,8.679762657153365,45.49841264881269
4,339.5407035936999,419.0,1.810062331432444,44.56180683826557,377708.0,15.604179207163146,8.410017889506703,61.6051742002637
6,334.8399321274637,383.0,4.90747065317737,14.88058069462468,2475951.559999997,65.02376316752037,5.248891579976902,39.91592803958166
7,283.17532631511733,339.0,2.612415718292532,27.338738831106458,230478.4500000001,49.808090487963895,7.698326148138679,45.09147316011756
8,295.03379950690106,339.0,3.334323619720297,20.44333854271261,2561043.7,53.7176497315666,0.7405754877503057,43.34723889456205
9,814.6728320958844,1017.0,3.416839014010126,0.4969808509610429,1391028.3699999922,65.85046986873789,9.051665596795562,109.08311853674284
10,286.44825875856526,344.0,4.689156356094159,1.981323129059176,19816.0,38.81263044733376,6.434841127299024,38.89064308416464
11,3225.776431580849,3650.3168801598026,4.533211545956372,33.38482392642638,189219.05000000013,59.87136713692158,3.2005359570418745,402.7465094197263
13,304.97657907126546,372.0,2.827556771030927,17.65635886962566,320129.9499999996,47.58904444891618,5.17038471118094,48.40036874704225
14,193.74044392647875,217.63510700120432,3.5077165232411662,17.111947866111933,823880.0,30.581263469833864,7.796783674243024,23.52992761484883
15,306.64876047316574,379.0,1.5339311695368876,3.5521388374309684,81.0,75.98244541599907,3.844353017038086,40.80982397687216
16,345.1430110857918,385.0,2.2131686734241267,33.94617308494235,57046.25,39.56618296576553,3.7922717551887866,52.80350295234941
17,2266.3844970212317,2761.381971320418,2.1541173819305364,48.076280096313376,17.0,64.66255734092778,3.8610840296025786,402.2137901583547
19,362.9744992682104,419.0,1.8949451206007213,32.31425687384111,9.0,46.85969076303939,5.982388130072555,47.906176723539495
20,3810.9223234502538,4408.661732780781,4.054683440313378,32.40824688520323,112923.0,69.10608669197984,3.091689777596281,616.450957511219
21,4143.181896463708,4994.648761107937,4.828574006142331,45.50083739506236,20910.64,76.42059040049996,0.761121536132678,714.0650703707405
22,725.7434926279661,838.0,4.575199782173176,6.742497067517933,4056.0,38.004204408261046,1.9054164614622024,121.1575453743623
23,1929.629609960792,2292.024733502367,2.8230347513134104,43.1483512244178,45355.15,77.16142252738847,6.487870743911198,319.9221139397826
24,311.73280776871013,383.0,4.542175057255033,11.177918811291905,31490.85,23.233291813625293,5.416884755945025,44.040651877497936
25,335.733550195699,388.0,1.1500226892071468,29.376117227915987,15797.0,19.452320356087576,1.5230129791588078,57.65178822064379
26,319.3800007638189,383.0,2.243984315577,16.08291284976675,4523.5,72.4419320738335,5.638487888810536,47.175252774944205
29,369.3337887902272,419.0,4.457448785073405,25.42081282399306,52593.55,75.22276497654711,7.207245447813839,55.85153218742862
30,1061.848014146571,1299.3935988831167,3.921987001942033,14.545335546064004,280485.96,22.254098000674112,8.458833903439135,173.79944822923343
35,308.51747251934,372.0,3.0281793781551336,6.415181349916738,7599.2,34.150630408258024,9.130980614166392,46.10922926061212
36,341.2764722047964,419.0,2.824015169563221,37.31625610480921,42951.92,57.65026965892877,9.700924776727629,50.10703769808074
41,337.6821723517594,383.0,1.6181894073999357,48.0613868394469,1583614.699999997,71.44491420754163,1.6730574492255994,42.67655645941119
50,3567.850614555908,4127.948511389624,4.942642701261615,28.50655453304264,1515.0,22.114884071550943,4.549797422667975,421.33779300238245
53,340.4461244208199,379.0,4.098712772092722,36.27576401221065,38800.25,47.3304095467839,7.100293656140731,41.5579030345429
55,2594.9547984051324,3020.0647778654225,1.084365113062141,25.977909378919893,112269.55000000002,61.37150729770139,1.333703524036728,385.0741587316643
56,330.3779319770868,383.0,2.36017225278746,21.08684281115512,2.0,15.533941706965289,0.6358692305389259,48.86904519537299
57,336.5235031584345,383.0,3.2267090163551537,31.823611974386694,2716.0,18.61365251623369,9.377025230296445,47.67672610111631
60,361.5127675187696,419.0,4.312023497547921,10.79978608945334,2.0,24.053992038160043,7.704423791647673,59.658297915541866
73,365.4239667271371,429.0,3.3017739390040326,39.51236104656355,344796.95,12.760363136641624,5.243082094976114,54.0721189492335
74,356.5179793277032,429.0,1.8853757855202933,37.018910350881086,8.0,54.54938805364435,9.327346733411185,62.5204738746486
75,377.4176542010867,436.0,2.5979411071407803,41.28257471281634,50757.0,58.05624231384291,8.365604441636146,53.227061370106384
